account_id,username,trust_score,trust_label,bot_ratio,posts_per_day
acc03733,user_03733,0,Bot/Malicious,1.0,179
acc03734,user_03734,70,Neutral,0.0,39
acc03735,user_03735,0,Bot/Malicious,1.0,120
acc03736,user_03736,0,Bot/Malicious,1.0,162
acc03737,user_03737,60,Neutral,0.0,8
acc03738,user_03738,70,Neutral,0.0,50
acc03739,user_03739,80,Reliable,0.0,7
acc03740,user_03740,0,Bot/Malicious,1.0,137
acc03741,user_03741,85,Reliable,0.0,4
acc03742,user_03742,75,Neutral,0.0,4
acc03743,user_03743,0,Bot/Malicious,1.0,185
acc03744,user_03744,0,Bot/Malicious,1.0,103
acc03745,user_03745,0,Bot/Malicious,1.0,90
acc03746,user_03746,75,Neutral,0.0,3
acc03747,user_03747,0,Bot/Malicious,1.0,182
acc03748,user_03748,0,Bot/Malicious,1.0,118
acc03749,user_03749,0,Bot/Malicious,1.0,144
acc03750,user_03750,80,Reliable,0.0,42
acc03751,user_03751,0,Bot/Malicious,1.0,128
acc03752,user_03752,0,Bot/Malicious,1.0,51
acc03753,user_03753,0,Bot/Malicious,1.0,140
acc03754,user_03754,0,Bot/Malicious,1.0,54
acc03755,user_03755,70,Neutral,0.0,5
acc03756,user_03756,0,Bot/Malicious,1.0,159
acc03757,user_03757,60,Neutral,0.0,55
acc03758,user_03758,70,Neutral,0.0,10
acc03759,user_03759,0,Bot/Malicious,1.0,77
acc03760,user_03760,0,Bot/Malicious,1.0,172
acc03761,user_03761,0,Bot/Malicious,1.0,61
acc03762,user_03762,60,Neutral,0.0,78
acc03763,user_03763,0,Bot/Malicious,1.0,200
acc03764,user_03764,70,Neutral,0.0,6
acc03765,user_03765,0,Bot/Malicious,1.0,122
acc03766,user_03766,70,Neutral,0.0,24
acc03767,user_03767,75,Neutral,0.0,3
acc03768,user_03768,70,Neutral,0.0,9
acc03769,user_03769,0,Bot/Malicious,1.0,196
acc03770,user_03770,0,Bot/Malicious,1.0,192
acc03771,user_03771,85,Reliable,0.0,3
acc03772,user_03772,60,Neutral,0.0,65
acc03773,user_03773,0,Bot/Malicious,1.0,164
acc03774,user_03774,0,Bot/Malicious,1.0,169
acc03775,user_03775,0,Bot/Malicious,1.0,100
acc03776,user_03776,0,Bot/Malicious,1.0,55
acc03777,user_03777,0,Bot/Malicious,1.0,159
acc03778,user_03778,70,Neutral,0.0,9
acc03779,user_03779,70,Neutral,0.0,10
acc03780,user_03780,60,Neutral,0.0,75
acc03781,user_03781,50,Neutral,0.0,51
acc03782,user_03782,80,Reliable,0.0,24
acc03783,user_03783,80,Reliable,0.0,9
acc03784,user_03784,80,Reliable,0.0,9
acc03785,user_03785,0,Bot/Malicious,1.0,98
acc03786,user_03786,80,Reliable,0.0,47
acc03787,user_03787,0,Bot/Malicious,1.0,88
acc03788,user_03788,70,Neutral,0.0,10
acc03789,user_03789,60,Neutral,0.0,67
acc03790,user_03790,70,Neutral,0.0,7
acc03791,user_03791,50,Neutral,0.0,73
acc03792,user_03792,70,Neutral,0.0,6
acc03793,user_03793,80,Reliable,0.0,10
acc03794,user_03794,0,Bot/Malicious,1.0,101
acc03795,user_03795,0,Bot/Malicious,1.0,197
acc03796,user_03796,75,Neutral,0.0,4
acc03797,user_03797,70,Neutral,0.0,9
acc03798,user_03798,70,Neutral,0.0,9
acc03799,user_03799,0,Bot/Malicious,1.0,108
acc03800,user_03800,0,Bot/Malicious,1.0,91
acc03801,user_03801,60,Neutral,0.0,6
acc03802,user_03802,0,Bot/Malicious,1.0,81
acc03803,user_03803,0,Bot/Malicious,1.0,103
acc03804,user_03804,0,Bot/Malicious,1.0,152
acc03805,user_03805,0,Bot/Malicious,1.0,81
acc03806,user_03806,50,Neutral,0.0,66
acc03807,user_03807,85,Reliable,0.0,2
acc03808,user_03808,80,Reliable,0.0,42
acc03809,user_03809,75,Neutral,0.0,4
acc03810,user_03810,0,Bot/Malicious,1.0,115
acc03811,user_03811,0,Bot/Malicious,1.0,54
acc03812,user_03812,0,Bot/Malicious,1.0,152
acc03813,user_03813,0,Bot/Malicious,1.0,129
acc03814,user_03814,70,Neutral,0.0,39
acc03815,user_03815,60,Neutral,0.0,61
acc03816,user_03816,0,Bot/Malicious,1.0,54
acc03817,user_03817,50,Neutral,0.0,77
acc03818,user_03818,75,Neutral,0.0,3
acc03819,user_03819,70,Neutral,0.0,29
acc03820,user_03820,75,Neutral,0.0,1
acc03821,user_03821,50,Neutral,0.0,62
acc03822,user_03822,0,Bot/Malicious,1.0,90
acc03823,user_03823,80,Reliable,0.0,29
acc03824,user_03824,0,Bot/Malicious,1.0,78
acc03825,user_03825,0,Bot/Malicious,1.0,102
acc03826,user_03826,0,Bot/Malicious,1.0,117
acc03827,user_03827,70,Neutral,0.0,6
acc03828,user_03828,50,Neutral,0.0,75
acc03829,user_03829,80,Reliable,0.0,44
acc03830,user_03830,70,Neutral,0.0,30
acc03831,user_03831,0,Bot/Malicious,1.0,107
acc03832,user_03832,70,Neutral,0.0,8
acc03833,user_03833,70,Neutral,0.0,48
acc03834,user_03834,70,Neutral,0.0,20
acc03835,user_03835,0,Bot/Malicious,1.0,82
acc03836,user_03836,0,Bot/Malicious,1.0,74
acc03837,user_03837,70,Neutral,0.0,32
acc03838,user_03838,75,Neutral,0.0,3
acc03839,user_03839,80,Reliable,0.0,26
acc03840,user_03840,70,Neutral,0.0,26
acc03841,user_03841,70,Neutral,0.0,5
acc03842,user_03842,50,Neutral,0.0,57
acc03843,user_03843,0,Bot/Malicious,1.0,83
acc03844,user_03844,70,Neutral,0.0,29
acc03845,user_03845,70,Neutral,0.0,7
acc03846,user_03846,65,Neutral,0.0,3
acc03847,user_03847,75,Neutral,0.0,4
acc03848,user_03848,70,Neutral,0.0,10
acc03849,user_03849,0,Bot/Malicious,1.0,98
acc03850,user_03850,0,Bot/Malicious,1.0,104
acc03851,user_03851,70,Neutral,0.0,48
acc03852,user_03852,50,Neutral,0.0,69
acc03853,user_03853,70,Neutral,0.0,5
acc03854,user_03854,80,Reliable,0.0,49
acc03855,user_03855,0,Bot/Malicious,1.0,182
acc03856,user_03856,0,Bot/Malicious,1.0,159
acc03857,user_03857,70,Neutral,0.0,28
acc03858,user_03858,75,Neutral,0.0,2
acc03859,user_03859,70,Neutral,0.0,6
acc03860,user_03860,50,Neutral,0.0,80
acc03861,user_03861,0,Bot/Malicious,1.0,180
acc03862,user_03862,80,Reliable,0.0,34
acc03863,user_03863,50,Neutral,0.0,67
acc03864,user_03864,80,Reliable,0.0,10
acc03865,user_03865,70,Neutral,0.0,9
acc03866,user_03866,50,Neutral,0.0,80
acc03867,user_03867,85,Reliable,0.0,2
acc03868,user_03868,50,Neutral,0.0,74
acc03869,user_03869,70,Neutral,0.0,29
acc03870,user_03870,70,Neutral,0.0,5
acc03871,user_03871,0,Bot/Malicious,1.0,183
acc03872,user_03872,0,Bot/Malicious,1.0,169
acc03873,user_03873,10,Bot/Malicious,1.0,50
acc03874,user_03874,50,Neutral,0.0,62
acc03875,user_03875,50,Neutral,0.0,59
acc03876,user_03876,0,Bot/Malicious,1.0,85
acc03877,user_03877,75,Neutral,0.0,4
acc03878,user_03878,0,Bot/Malicious,1.0,150
acc03879,user_03879,0,Bot/Malicious,1.0,68
acc03880,user_03880,0,Bot/Malicious,1.0,81
acc03881,user_03881,70,Neutral,0.0,29
acc03882,user_03882,80,Reliable,0.0,37
acc03883,user_03883,70,Neutral,0.0,27
acc03884,user_03884,70,Neutral,0.0,10
acc03885,user_03885,0,Bot/Malicious,1.0,126
acc03886,user_03886,50,Neutral,0.0,59
acc03887,user_03887,80,Reliable,0.0,41
acc03888,user_03888,80,Reliable,0.0,7
acc03889,user_03889,70,Neutral,0.0,49
acc03890,user_03890,60,Neutral,0.0,64
acc03891,user_03891,0,Bot/Malicious,1.0,107
acc03892,user_03892,60,Neutral,0.0,58
acc03893,user_03893,0,Bot/Malicious,1.0,111
acc03894,user_03894,70,Neutral,0.0,47
acc03895,user_03895,80,Reliable,0.0,5
acc03896,user_03896,0,Bot/Malicious,1.0,114
acc03897,user_03897,0,Bot/Malicious,1.0,114
acc03898,user_03898,70,Neutral,0.0,8
acc03899,user_03899,70,Neutral,0.0,10
acc03900,user_03900,70,Neutral,0.0,8
acc03901,user_03901,70,Neutral,0.0,44
acc03902,user_03902,70,Neutral,0.0,44
acc03903,user_03903,60,Neutral,0.0,73
acc03904,user_03904,70,Neutral,0.0,10
acc03905,user_03905,70,Neutral,0.0,6
acc03906,user_03906,80,Reliable,0.0,46
acc03907,user_03907,70,Neutral,0.0,22
acc03908,user_03908,0,Bot/Malicious,1.0,167
acc03909,user_03909,0,Bot/Malicious,1.0,160
acc03910,user_03910,60,Neutral,0.0,31
acc03911,user_03911,0,Bot/Malicious,1.0,75
acc03912,user_03912,80,Reliable,0.0,8
acc03913,user_03913,70,Neutral,0.0,42
acc03914,user_03914,0,Bot/Malicious,1.0,62
acc03915,user_03915,80,Reliable,0.0,36
acc03916,user_03916,60,Neutral,0.0,69
acc03917,user_03917,0,Bot/Malicious,1.0,152
acc03918,user_03918,80,Reliable,0.0,8
acc03919,user_03919,0,Bot/Malicious,1.0,187
acc03920,user_03920,0,Bot/Malicious,1.0,75
acc03921,user_03921,70,Neutral,0.0,45
acc03922,user_03922,80,Reliable,0.0,31
acc03923,user_03923,0,Bot/Malicious,1.0,174
acc03924,user_03924,0,Bot/Malicious,1.0,142
acc03925,user_03925,60,Neutral,0.0,6
acc03926,user_03926,80,Reliable,0.0,39
acc03927,user_03927,50,Neutral,0.0,55
acc03928,user_03928,70,Neutral,0.0,31
acc03929,user_03929,75,Neutral,0.0,4
acc03930,user_03930,60,Neutral,0.0,78
acc03931,user_03931,0,Bot/Malicious,1.0,87
acc03932,user_03932,0,Bot/Malicious,1.0,151
acc03933,user_03933,60,Neutral,0.0,72
acc03934,user_03934,70,Neutral,0.0,25
acc03935,user_03935,75,Neutral,0.0,4
acc03936,user_03936,0,Bot/Malicious,1.0,56
acc03937,user_03937,70,Neutral,0.0,34
acc03938,user_03938,50,Neutral,0.0,71
acc03939,user_03939,0,Bot/Malicious,1.0,112
acc03940,user_03940,80,Reliable,0.0,50
acc03941,user_03941,50,Neutral,0.0,55
acc03942,user_03942,70,Neutral,0.0,9
acc03943,user_03943,60,Neutral,0.0,76
acc03944,user_03944,0,Bot/Malicious,1.0,143
acc03945,user_03945,0,Bot/Malicious,1.0,143
acc03946,user_03946,70,Neutral,0.0,42
acc03947,user_03947,0,Bot/Malicious,1.0,113
acc03948,user_03948,85,Reliable,0.0,2
acc03949,user_03949,0,Bot/Malicious,1.0,187
acc03950,user_03950,80,Reliable,0.0,34
acc03951,user_03951,60,Neutral,0.0,61
acc03952,user_03952,70,Neutral,0.0,8
acc03953,user_03953,70,Neutral,0.0,8
acc03954,user_03954,70,Neutral,0.0,47
acc03955,user_03955,70,Neutral,0.0,48
acc03956,user_03956,0,Bot/Malicious,1.0,172
acc03957,user_03957,70,Neutral,0.0,6
acc03958,user_03958,80,Reliable,0.0,36
acc03959,user_03959,50,Neutral,0.0,58
acc03960,user_03960,70,Neutral,0.0,7
acc03961,user_03961,0,Bot/Malicious,1.0,187
acc03962,user_03962,0,Bot/Malicious,1.0,109
acc03963,user_03963,0,Bot/Malicious,1.0,86
acc03964,user_03964,80,Reliable,0.0,40
acc03965,user_03965,80,Reliable,0.0,23
acc03966,user_03966,80,Reliable,0.0,27
acc03967,user_03967,70,Neutral,0.0,9
acc03968,user_03968,70,Neutral,0.0,32
acc03969,user_03969,75,Neutral,0.0,3
acc03970,user_03970,0,Bot/Malicious,1.0,80
acc03971,user_03971,0,Bot/Malicious,1.0,196
acc03972,user_03972,0,Bot/Malicious,1.0,147
acc03973,user_03973,0,Bot/Malicious,1.0,96
acc03974,user_03974,80,Reliable,0.0,7
acc03975,user_03975,75,Neutral,0.0,3
acc03976,user_03976,70,Neutral,0.0,6
acc03977,user_03977,0,Bot/Malicious,1.0,165
acc03978,user_03978,0,Bot/Malicious,1.0,55
acc03979,user_03979,80,Reliable,0.0,23
acc03980,user_03980,85,Reliable,0.0,1
acc03981,user_03981,70,Neutral,0.0,6
acc03982,user_03982,50,Neutral,0.0,56
acc03983,user_03983,75,Neutral,0.0,4
acc03984,user_03984,70,Neutral,0.0,9
acc03985,user_03985,50,Neutral,0.0,78
acc03986,user_03986,80,Reliable,0.0,31
acc03987,user_03987,70,Neutral,0.0,9
acc03988,user_03988,80,Reliable,0.0,22
acc03989,user_03989,80,Reliable,0.0,5
acc03990,user_03990,0,Bot/Malicious,1.0,96
acc03991,user_03991,70,Neutral,0.0,8
acc03992,user_03992,50,Neutral,0.0,78
acc03993,user_03993,60,Neutral,0.0,55
acc03994,user_03994,0,Bot/Malicious,1.0,79
acc03995,user_03995,0,Bot/Malicious,1.0,113
acc03996,user_03996,0,Bot/Malicious,1.0,98
acc03997,user_03997,0,Bot/Malicious,1.0,65
acc03998,user_03998,60,Neutral,0.0,65
acc03999,user_03999,80,Reliable,0.0,25
acc04000,user_04000,50,Neutral,0.0,56
acc04001,user_04001,80,Reliable,0.0,45
acc04002,user_04002,70,Neutral,0.0,5
acc04003,user_04003,80,Reliable,0.0,5
acc04004,user_04004,0,Bot/Malicious,1.0,161
acc04005,user_04005,70,Neutral,0.0,8
acc04006,user_04006,0,Bot/Malicious,1.0,149
acc04007,user_04007,0,Bot/Malicious,1.0,64
acc04008,user_04008,80,Reliable,0.0,5
acc04009,user_04009,50,Neutral,0.0,54
acc04010,user_04010,70,Neutral,0.0,23
acc04011,user_04011,0,Bot/Malicious,1.0,148
acc04012,user_04012,80,Reliable,0.0,23
acc04013,user_04013,0,Bot/Malicious,1.0,180
acc04014,user_04014,0,Bot/Malicious,1.0,61
acc04015,user_04015,0,Bot/Malicious,1.0,97
acc04016,user_04016,0,Bot/Malicious,1.0,68
acc04017,user_04017,70,Neutral,0.0,10
acc04018,user_04018,70,Neutral,0.0,7
acc04019,user_04019,0,Bot/Malicious,1.0,51
acc04020,user_04020,0,Bot/Malicious,1.0,95
acc04021,user_04021,0,Bot/Malicious,1.0,61
acc04022,user_04022,80,Reliable,0.0,10
acc04023,user_04023,0,Bot/Malicious,1.0,196
acc04024,user_04024,70,Neutral,0.0,5
acc04025,user_04025,0,Bot/Malicious,1.0,155
acc04026,user_04026,70,Neutral,0.0,8
acc04027,user_04027,50,Neutral,0.0,64
acc04028,user_04028,0,Bot/Malicious,1.0,82
acc04029,user_04029,75,Neutral,0.0,2
acc04030,user_04030,0,Bot/Malicious,1.0,67
acc04031,user_04031,80,Reliable,0.0,5
acc04032,user_04032,70,Neutral,0.0,45
acc04033,user_04033,0,Bot/Malicious,1.0,195
acc04034,user_04034,80,Reliable,0.0,7
acc04035,user_04035,80,Reliable,0.0,9
acc04036,user_04036,70,Neutral,0.0,9
acc04037,user_04037,75,Neutral,0.0,2
acc04038,user_04038,0,Bot/Malicious,1.0,97
acc04039,user_04039,75,Neutral,0.0,4
acc04040,user_04040,0,Bot/Malicious,1.0,86
acc04041,user_04041,80,Reliable,0.0,9
acc04042,user_04042,70,Neutral,0.0,6
acc04043,user_04043,80,Reliable,0.0,6
acc04044,user_04044,70,Neutral,0.0,6
acc04045,user_04045,70,Neutral,0.0,23
acc04046,user_04046,0,Bot/Malicious,1.0,179
acc04047,user_04047,70,Neutral,0.0,32
acc04048,user_04048,0,Bot/Malicious,1.0,56
acc04049,user_04049,70,Neutral,0.0,10
acc04050,user_04050,75,Neutral,0.0,3
acc04051,user_04051,75,Neutral,0.0,2
acc04052,user_04052,80,Reliable,0.0,10
acc04053,user_04053,0,Bot/Malicious,1.0,144
acc04054,user_04054,65,Neutral,0.0,4
acc04055,user_04055,80,Reliable,0.0,23
acc04056,user_04056,80,Reliable,0.0,27
acc04057,user_04057,70,Neutral,0.0,22
acc04058,user_04058,80,Reliable,0.0,8
acc04059,user_04059,0,Bot/Malicious,1.0,122
acc04060,user_04060,0,Bot/Malicious,1.0,110
acc04061,user_04061,0,Bot/Malicious,1.0,138
acc04062,user_04062,70,Neutral,0.0,8
acc04063,user_04063,70,Neutral,0.0,5
acc04064,user_04064,0,Bot/Malicious,1.0,115
acc04065,user_04065,70,Neutral,0.0,21
acc04066,user_04066,70,Neutral,0.0,8
acc04067,user_04067,50,Neutral,0.0,74
acc04068,user_04068,70,Neutral,0.0,42
acc04069,user_04069,0,Bot/Malicious,1.0,167
acc04070,user_04070,0,Bot/Malicious,1.0,168
acc04071,user_04071,70,Neutral,0.0,45
acc04072,user_04072,75,Neutral,0.0,4
acc04073,user_04073,80,Reliable,0.0,32
acc04074,user_04074,80,Reliable,0.0,43
acc04075,user_04075,0,Bot/Malicious,1.0,145
acc04076,user_04076,0,Bot/Malicious,1.0,86
acc04077,user_04077,70,Neutral,0.0,48
acc04078,user_04078,75,Neutral,0.0,4
acc04079,user_04079,80,Reliable,0.0,7
acc04080,user_04080,60,Neutral,0.0,8
acc04081,user_04081,0,Bot/Malicious,1.0,195
acc04082,user_04082,50,Neutral,0.0,63
acc04083,user_04083,0,Bot/Malicious,1.0,197
acc04084,user_04084,0,Bot/Malicious,1.0,131
acc04085,user_04085,80,Reliable,0.0,28
acc04086,user_04086,60,Neutral,0.0,79
acc04087,user_04087,60,Neutral,0.0,60
acc04088,user_04088,75,Neutral,0.0,2
acc04089,user_04089,80,Reliable,0.0,6
acc04090,user_04090,0,Bot/Malicious,1.0,101
acc04091,user_04091,80,Reliable,0.0,5
acc04092,user_04092,50,Neutral,0.0,78
acc04093,user_04093,0,Bot/Malicious,1.0,171
acc04094,user_04094,0,Bot/Malicious,1.0,127
acc04095,user_04095,75,Neutral,0.0,3
acc04096,user_04096,70,Neutral,0.0,46
acc04097,user_04097,80,Reliable,0.0,50
acc04098,user_04098,85,Reliable,0.0,2
acc04099,user_04099,0,Bot/Malicious,1.0,74
acc04100,user_04100,0,Bot/Malicious,1.0,171
acc04101,user_04101,80,Reliable,0.0,10
acc04102,user_04102,0,Bot/Malicious,1.0,199
acc04103,user_04103,80,Reliable,0.0,8
acc04104,user_04104,0,Bot/Malicious,1.0,136
acc04105,user_04105,75,Neutral,0.0,3
acc04106,user_04106,0,Bot/Malicious,1.0,88
acc04107,user_04107,70,Neutral,0.0,40
acc04108,user_04108,70,Neutral,0.0,6
acc04109,user_04109,50,Neutral,0.0,77
acc04110,user_04110,0,Bot/Malicious,1.0,114
acc04111,user_04111,60,Neutral,0.0,77
acc04112,user_04112,0,Bot/Malicious,1.0,92
acc04113,user_04113,70,Neutral,0.0,39
acc04114,user_04114,0,Bot/Malicious,1.0,60
acc04115,user_04115,80,Reliable,0.0,49
acc04116,user_04116,70,Neutral,0.0,22
acc04117,user_04117,40,Neutral,0.0,56
acc04118,user_04118,70,Neutral,0.0,8
acc04119,user_04119,50,Neutral,0.0,63
acc04120,user_04120,0,Bot/Malicious,1.0,143
acc04121,user_04121,0,Bot/Malicious,1.0,154
acc04122,user_04122,0,Bot/Malicious,1.0,116
acc04123,user_04123,0,Bot/Malicious,1.0,118
acc04124,user_04124,80,Reliable,0.0,25
acc04125,user_04125,0,Bot/Malicious,1.0,180
acc04126,user_04126,75,Neutral,0.0,2
acc04127,user_04127,0,Bot/Malicious,1.0,66
acc04128,user_04128,85,Reliable,0.0,2
acc04129,user_04129,80,Reliable,0.0,20
acc04130,user_04130,70,Neutral,0.0,24
acc04131,user_04131,0,Bot/Malicious,1.0,134
acc04132,user_04132,70,Neutral,0.0,27
acc04133,user_04133,75,Neutral,0.0,2
acc04134,user_04134,75,Neutral,0.0,1
acc04135,user_04135,85,Reliable,0.0,1
acc04136,user_04136,0,Bot/Malicious,1.0,185
acc04137,user_04137,70,Neutral,0.0,8
acc04138,user_04138,0,Bot/Malicious,1.0,123
acc04139,user_04139,70,Neutral,0.0,8
acc04140,user_04140,85,Reliable,0.0,3
acc04141,user_04141,70,Neutral,0.0,9
acc04142,user_04142,75,Neutral,0.0,2
acc04143,user_04143,0,Bot/Malicious,1.0,108
acc04144,user_04144,70,Neutral,0.0,38
acc04145,user_04145,70,Neutral,0.0,38
acc04146,user_04146,0,Bot/Malicious,1.0,111
acc04147,user_04147,70,Neutral,0.0,36
acc04148,user_04148,75,Neutral,0.0,1
acc04149,user_04149,70,Neutral,0.0,23
acc04150,user_04150,0,Bot/Malicious,1.0,70
acc04151,user_04151,75,Neutral,0.0,2
acc04152,user_04152,0,Bot/Malicious,1.0,66
acc04153,user_04153,0,Bot/Malicious,1.0,165
acc04154,user_04154,0,Bot/Malicious,1.0,144
acc04155,user_04155,0,Bot/Malicious,1.0,130
acc04156,user_04156,70,Neutral,0.0,10
acc04157,user_04157,0,Bot/Malicious,1.0,154
acc04158,user_04158,0,Bot/Malicious,1.0,168
acc04159,user_04159,85,Reliable,0.0,3
acc04160,user_04160,0,Bot/Malicious,1.0,56
acc04161,user_04161,0,Bot/Malicious,1.0,147
acc04162,user_04162,0,Bot/Malicious,1.0,143
acc04163,user_04163,50,Neutral,0.0,77
acc04164,user_04164,75,Neutral,0.0,4
acc04165,user_04165,0,Bot/Malicious,1.0,88
acc04166,user_04166,70,Neutral,0.0,8
acc04167,user_04167,70,Neutral,0.0,37
acc04168,user_04168,50,Neutral,0.0,66
acc04169,user_04169,80,Reliable,0.0,8
acc04170,user_04170,0,Bot/Malicious,1.0,77
acc04171,user_04171,0,Bot/Malicious,1.0,124
acc04172,user_04172,0,Bot/Malicious,1.0,105
acc04173,user_04173,0,Bot/Malicious,1.0,90
acc04174,user_04174,50,Neutral,0.0,59
acc04175,user_04175,70,Neutral,0.0,28
acc04176,user_04176,80,Reliable,0.0,43
acc04177,user_04177,70,Neutral,0.0,6
acc04178,user_04178,70,Neutral,0.0,8
acc04179,user_04179,80,Reliable,0.0,6
acc04180,user_04180,0,Bot/Malicious,1.0,171
acc04181,user_04181,0,Bot/Malicious,1.0,197
acc04182,user_04182,85,Reliable,0.0,3
acc04183,user_04183,60,Neutral,0.0,56
acc04184,user_04184,50,Neutral,0.0,59
acc04185,user_04185,80,Reliable,0.0,50
acc04186,user_04186,50,Neutral,0.0,76
acc04187,user_04187,70,Neutral,0.0,10
acc04188,user_04188,0,Bot/Malicious,1.0,168
acc04189,user_04189,70,Neutral,0.0,8
acc04190,user_04190,0,Bot/Malicious,1.0,86
acc04191,user_04191,75,Neutral,0.0,4
acc04192,user_04192,0,Bot/Malicious,1.0,173
acc04193,user_04193,0,Bot/Malicious,1.0,131
acc04194,user_04194,80,Reliable,0.0,32
acc04195,user_04195,50,Neutral,0.0,58
acc04196,user_04196,75,Neutral,0.0,4
acc04197,user_04197,70,Neutral,0.0,7
acc04198,user_04198,70,Neutral,0.0,5
acc04199,user_04199,0,Bot/Malicious,1.0,56
acc04200,user_04200,0,Bot/Malicious,1.0,70
acc04201,user_04201,70,Neutral,0.0,8
acc04202,user_04202,70,Neutral,0.0,10
acc04203,user_04203,70,Neutral,0.0,5
acc04204,user_04204,50,Neutral,0.0,58
acc04205,user_04205,70,Neutral,0.0,28
acc04206,user_04206,70,Neutral,0.0,6
acc04207,user_04207,80,Reliable,0.0,6
acc04208,user_04208,70,Neutral,0.0,21
acc04209,user_04209,0,Bot/Malicious,1.0,151
acc04210,user_04210,70,Neutral,0.0,5
acc04211,user_04211,80,Reliable,0.0,22
acc04212,user_04212,60,Neutral,0.0,65
acc04213,user_04213,75,Neutral,0.0,2
acc04214,user_04214,80,Reliable,0.0,30
acc04215,user_04215,80,Reliable,0.0,6
acc04216,user_04216,70,Neutral,0.0,7
acc04217,user_04217,0,Bot/Malicious,1.0,152
acc04218,user_04218,0,Bot/Malicious,1.0,151
acc04219,user_04219,75,Neutral,0.0,4
acc04220,user_04220,0,Bot/Malicious,1.0,108
acc04221,user_04221,40,Neutral,0.0,55
acc04222,user_04222,70,Neutral,0.0,34
acc04223,user_04223,85,Reliable,0.0,4
acc04224,user_04224,70,Neutral,0.0,9
acc04225,user_04225,50,Neutral,0.0,62
acc04226,user_04226,0,Bot/Malicious,1.0,176
acc04227,user_04227,70,Neutral,0.0,46
acc04228,user_04228,70,Neutral,0.0,10
acc04229,user_04229,40,Neutral,0.0,51
acc04230,user_04230,80,Reliable,0.0,10
acc04231,user_04231,70,Neutral,0.0,7
acc04232,user_04232,70,Neutral,0.0,10
acc04233,user_04233,0,Bot/Malicious,1.0,180
acc04234,user_04234,70,Neutral,0.0,10
acc04235,user_04235,0,Bot/Malicious,1.0,116
acc04236,user_04236,0,Bot/Malicious,1.0,165
acc04237,user_04237,50,Neutral,0.0,62
acc04238,user_04238,75,Neutral,0.0,2
acc04239,user_04239,75,Neutral,0.0,4
acc04240,user_04240,50,Neutral,0.0,67
acc04241,user_04241,80,Reliable,0.0,10
acc04242,user_04242,0,Bot/Malicious,1.0,63
acc04243,user_04243,60,Neutral,0.0,76
acc04244,user_04244,70,Neutral,0.0,21
acc04245,user_04245,70,Neutral,0.0,6
acc04246,user_04246,80,Reliable,0.0,44
acc04247,user_04247,0,Bot/Malicious,1.0,92
acc04248,user_04248,50,Neutral,0.0,58
acc04249,user_04249,75,Neutral,0.0,2
acc04250,user_04250,75,Neutral,0.0,1
acc04251,user_04251,80,Reliable,0.0,5
acc04252,user_04252,0,Bot/Malicious,1.0,147
acc04253,user_04253,75,Neutral,0.0,2
acc04254,user_04254,80,Reliable,0.0,32
acc04255,user_04255,0,Bot/Malicious,1.0,69
acc04256,user_04256,80,Reliable,0.0,5
acc04257,user_04257,70,Neutral,0.0,5
acc04258,user_04258,85,Reliable,0.0,2
acc04259,user_04259,50,Neutral,0.0,70
acc04260,user_04260,75,Neutral,0.0,2
acc04261,user_04261,0,Bot/Malicious,1.0,198
acc04262,user_04262,0,Bot/Malicious,1.0,55
acc04263,user_04263,75,Neutral,0.0,3
acc04264,user_04264,70,Neutral,0.0,44
acc04265,user_04265,0,Bot/Malicious,1.0,169
acc04266,user_04266,50,Neutral,0.0,77
acc04267,user_04267,0,Bot/Malicious,1.0,122
acc04268,user_04268,0,Bot/Malicious,1.0,56
acc04269,user_04269,85,Reliable,0.0,4
acc04270,user_04270,85,Reliable,0.0,1
acc04271,user_04271,0,Bot/Malicious,1.0,193
acc04272,user_04272,75,Neutral,0.0,1
acc04273,user_04273,70,Neutral,0.0,43
acc04274,user_04274,80,Reliable,0.0,6
acc04275,user_04275,50,Neutral,0.0,54
acc04276,user_04276,70,Neutral,0.0,42
acc04277,user_04277,0,Bot/Malicious,1.0,145
acc04278,user_04278,0,Bot/Malicious,1.0,87
acc04279,user_04279,0,Bot/Malicious,1.0,188
acc04280,user_04280,0,Bot/Malicious,1.0,72
acc04281,user_04281,80,Reliable,0.0,6
acc04282,user_04282,0,Bot/Malicious,1.0,165
acc04283,user_04283,80,Reliable,0.0,30
acc04284,user_04284,60,Neutral,0.0,78
acc04285,user_04285,70,Neutral,0.0,41
acc04286,user_04286,80,Reliable,0.0,30
acc04287,user_04287,70,Neutral,0.0,7
acc04288,user_04288,70,Neutral,0.0,9
acc04289,user_04289,60,Neutral,0.0,10
acc04290,user_04290,60,Neutral,0.0,62
acc04291,user_04291,70,Neutral,0.0,6
acc04292,user_04292,60,Neutral,0.0,73
acc04293,user_04293,0,Bot/Malicious,1.0,183
acc04294,user_04294,80,Reliable,0.0,42
acc04295,user_04295,75,Neutral,0.0,4
acc04296,user_04296,85,Reliable,0.0,4
acc04297,user_04297,50,Neutral,0.0,71
acc04298,user_04298,70,Neutral,0.0,5
acc04299,user_04299,0,Bot/Malicious,1.0,103
acc04300,user_04300,65,Neutral,0.0,1
acc04301,user_04301,75,Neutral,0.0,4
acc04302,user_04302,70,Neutral,0.0,5
acc04303,user_04303,0,Bot/Malicious,1.0,153
acc04304,user_04304,0,Bot/Malicious,1.0,137
