account_id,username,created_at,followers,following,posts_per_day,credibility
acc03927,DefiShark2367,2020-12-09,43345,292,2,high
acc03928,FastGuru9491,2024-07-10,38,850,108,low
acc03929,FastKing589,2024-11-19,195,1377,130,low
acc03930,SmartShark912,2024-11-12,141,1074,169,low
acc03931,FastSignal4252,2024-07-18,160,1411,157,low
acc03932,AlphaSignal3319,2024-10-28,134,658,189,low
acc03933,FastKing7413,2024-05-26,315,573,52,medium
acc03934,AlphaAnalyst1062,2021-05-14,32882,358,1,high
acc03935,FastBot6056,2024-04-10,723,880,65,medium
acc03936,HodlWalker6636,2024-06-10,663,315,52,medium
acc03937,SmartGuru7263,2024-09-22,52,1575,55,low
acc03938,CryptoShark6531,2020-05-05,10391,171,10,high
acc03939,MoonWalker1877,2024-11-04,170,1734,57,low
acc03940,AlphaQueen8966,2024-06-20,926,659,26,medium
acc03941,FastGuru8569,2022-09-28,25860,483,2,high
acc03942,DefiKing8003,2024-01-03,511,497,65,medium
acc03943,CryptoQueen772,2024-03-30,700,235,34,medium
acc03944,DefiAnalyst9091,2024-08-01,99,1633,109,low
acc03945,BlockGuru7155,2022-10-26,20409,361,8,high
acc03946,ChainSignal725,2021-10-17,32667,217,8,high
acc03947,FastWhale8497,2024-06-02,847,985,34,medium
acc03948,AlphaSignal7309,2020-01-23,32405,276,4,high
acc03949,MoonWalker3573,2024-01-21,430,437,41,medium
acc03950,CryptoSignal7209,2024-05-12,133,466,28,medium
acc03951,MoonGuru7839,2024-04-30,717,791,76,medium
acc03952,ChainGuru4487,2024-05-19,941,386,36,medium
acc03953,BlockSignal8342,2022-04-16,14212,103,2,high
acc03954,MoonBot7920,2024-07-14,166,1936,76,low
acc03955,ChainSignal807,2020-11-06,26753,324,8,high
acc03956,AlphaWhale8747,2022-07-25,5392,430,1,high
acc03957,SafeShark7314,2024-04-15,154,994,76,medium
acc03958,ChainBot4375,2021-07-10,28441,312,5,high
acc03959,HodlShark9413,2024-12-09,75,550,109,low
acc03960,HodlBot355,2024-07-17,110,946,84,low
acc03961,AlphaShark3583,2024-05-28,610,618,62,medium
acc03962,MoonSignal9541,2022-02-14,24489,281,3,high
acc03963,DefiShark3827,2024-01-22,621,502,55,medium
acc03964,ChainKing2240,2024-04-20,949,190,41,medium
acc03965,AlphaBot2682,2024-06-09,332,332,31,medium
acc03966,MoonWhale6109,2024-07-18,140,1210,115,low
acc03967,ChainAnalyst7092,2024-06-04,498,124,80,medium
acc03968,ChainBot4779,2024-12-06,98,1464,115,low
acc03969,DefiQueen5659,2024-11-26,161,1672,141,low
acc03970,BlockQueen7980,2024-02-22,858,724,27,medium
acc03971,MoonShark49,2024-09-08,3,830,92,low
acc03972,SmartQueen6628,2022-05-28,36663,86,5,high
acc03973,ChainBot4481,2022-11-05,31925,247,1,high
acc03974,FastBot9216,2024-02-10,810,598,71,medium
acc03975,BlockKing2105,2024-10-27,184,756,187,low
acc03976,BlockTrader3298,2024-12-01,7,810,158,low
acc03977,AlphaKing9424,2024-05-21,761,699,44,medium
acc03978,DefiQueen9140,2024-06-22,293,525,44,medium
acc03979,SafeQueen9827,2024-11-26,96,1350,155,low
acc03980,MoonKing2287,2024-09-03,191,1307,111,low
acc03981,DefiKing2203,2024-12-06,32,773,106,low
acc03982,FastAnalyst8917,2024-07-12,18,927,162,low
acc03983,SmartTrader6898,2024-10-07,91,1764,54,low
acc03984,SafeShark1183,2021-05-25,10312,375,5,high
acc03985,HodlQueen4495,2024-08-31,6,1763,92,low
acc03986,ChainSignal1027,2021-12-14,20425,485,7,high
acc03987,HodlBot2296,2024-12-20,96,607,78,low
acc03988,HodlTrader8022,2024-05-26,231,488,33,medium
acc03989,FastAnalyst5845,2023-02-17,42629,245,10,high
acc03990,AlphaSignal9547,2024-05-28,261,754,31,medium
acc03991,SafeWhale4305,2024-12-09,23,1111,61,low
acc03992,ChainGuru5299,2020-01-06,12224,430,6,high
acc03993,MoonTrader4442,2024-12-03,73,1899,115,low
acc03994,HodlShark2305,2024-02-06,646,648,34,medium
acc03995,CryptoBot7682,2024-05-27,346,339,24,medium
acc03996,AlphaBot6193,2024-11-23,189,1924,71,low
acc03997,SafeBot9507,2024-12-13,50,804,141,low
acc03998,MoonBot9640,2021-12-14,34970,314,8,high
acc03999,AlphaTrader1041,2024-01-28,995,804,20,medium
acc04000,CryptoAnalyst5280,2024-08-29,62,1402,176,low
acc04001,HodlWhale1553,2024-04-10,298,153,64,medium
acc04002,AlphaGuru846,2024-01-13,202,840,64,medium
acc04003,SafeTrader1406,2024-03-02,311,696,25,medium
acc04004,MoonQueen4099,2024-08-18,110,1485,186,low
acc04005,DefiQueen243,2024-10-07,140,658,190,low
acc04006,MoonKing6642,2024-11-04,134,1155,158,low
acc04007,DefiSignal7441,2024-12-14,13,1332,190,low
acc04008,CryptoWalker7010,2024-06-09,692,772,32,medium
acc04009,MoonSignal4314,2020-10-07,46816,430,4,high
acc04010,HodlKing865,2020-10-15,13295,77,3,high
acc04011,HodlSignal5491,2024-06-26,812,119,63,medium
acc04012,DefiWalker4724,2024-11-25,24,696,124,low
acc04013,CryptoWhale6699,2022-01-18,2903,102,6,high
acc04014,BlockSignal9648,2022-05-31,9784,59,2,high
acc04015,HodlTrader3372,2024-12-16,189,1563,86,low
acc04016,DefiWalker4553,2020-03-01,2564,213,4,high
acc04017,DefiWalker2886,2024-01-11,481,486,28,medium
acc04018,CryptoQueen760,2024-06-15,177,216,68,medium
acc04019,BlockGuru5026,2020-11-22,15155,344,2,high
acc04020,ChainWalker5958,2020-10-11,34383,243,2,high
acc04021,DefiTrader9793,2021-01-31,22489,476,7,high
acc04022,BlockSignal2069,2024-02-13,411,290,52,medium
acc04023,BlockBot9985,2024-09-28,109,510,94,low
acc04024,FastGuru7046,2024-09-26,49,1048,94,low
acc04025,CryptoAnalyst5843,2024-02-19,547,868,49,medium
acc04026,SafeTrader4534,2024-05-09,686,663,60,medium
acc04027,AlphaWalker7732,2024-06-11,337,464,45,medium
acc04028,AlphaWalker6286,2021-09-22,24809,466,6,high
acc04029,MoonBot7995,2024-05-29,499,261,43,medium
acc04030,SmartKing6825,2021-10-10,20170,103,5,high
acc04031,AlphaTrader4084,2024-09-21,148,1929,144,low
acc04032,BlockShark4437,2023-12-08,26308,272,6,high
acc04033,ChainSignal3415,2024-04-19,694,815,64,medium
acc04034,HodlWalker9447,2024-04-18,447,865,35,medium
acc04035,BlockTrader6362,2022-02-08,39322,127,5,high
acc04036,AlphaShark1341,2020-09-02,42505,284,7,high
acc04037,SmartTrader5309,2021-02-27,14426,387,5,high
acc04038,SmartSignal8196,2024-11-27,109,1004,197,low
acc04039,HodlQueen6444,2023-02-11,35784,125,5,high
acc04040,SafeAnalyst3873,2024-04-30,723,870,76,medium
acc04041,MoonWhale1576,2024-03-10,981,329,63,medium
acc04042,MoonQueen6450,2024-06-24,900,627,61,medium
acc04043,SafeQueen479,2021-01-17,2015,304,4,high
acc04044,DefiWhale966,2024-10-04,176,840,51,low
acc04045,BlockGuru6941,2023-06-21,32086,333,1,high
acc04046,DefiWhale4508,2024-04-22,312,220,28,medium
acc04047,BlockWhale3219,2022-07-10,20019,450,8,high
acc04048,DefiSignal4555,2024-12-14,36,1684,92,low
acc04049,BlockSignal6644,2024-08-13,48,1724,77,low
acc04050,DefiAnalyst9645,2024-11-04,76,523,105,low
acc04051,FastBot8285,2024-12-16,170,663,78,low
acc04052,HodlWhale4787,2022-06-02,30657,95,10,high
acc04053,SafeKing6746,2024-11-14,140,959,105,low
acc04054,ChainAnalyst1818,2024-07-11,26,1297,77,low
acc04055,AlphaAnalyst452,2020-06-27,26803,447,4,high
acc04056,FastBot9587,2024-01-08,879,872,25,medium
acc04057,ChainTrader4460,2021-02-28,14619,293,7,high
acc04058,ChainBot8741,2024-12-06,25,1076,61,low
acc04059,SmartBot1452,2024-05-22,163,172,75,medium
acc04060,SafeAnalyst3548,2024-07-12,18,1014,189,low
acc04061,MoonWhale171,2021-03-17,38402,385,10,high
acc04062,MoonKing780,2024-06-14,419,771,77,medium
acc04063,CryptoWalker8678,2022-05-24,27843,486,7,high
acc04064,HodlGuru541,2023-03-09,5241,498,10,high
acc04065,CryptoTrader4784,2024-01-30,224,965,69,medium
acc04066,BlockGuru5393,2021-04-16,36775,183,3,high
acc04067,ChainSignal3236,2020-04-28,28383,81,8,high
acc04068,MoonShark9695,2024-01-21,310,656,44,medium
acc04069,MoonSignal7874,2020-06-04,46499,94,8,high
acc04070,ChainWalker1602,2022-06-26,45185,208,1,high
acc04071,BlockShark71,2020-09-09,34628,334,2,high
acc04072,MoonQueen2172,2024-12-15,136,1440,126,low
acc04073,DefiShark1231,2024-12-02,155,936,161,low
acc04074,SmartSignal8043,2024-09-16,75,1377,98,low
acc04075,MoonTrader9079,2024-06-03,181,138,78,medium
acc04076,SafeBot1822,2024-05-08,488,225,70,medium
acc04077,BlockWalker4088,2024-05-05,255,221,42,medium
acc04078,CryptoQueen3891,2024-07-21,85,946,134,low
acc04079,HodlAnalyst7100,2022-10-27,12659,248,2,high
acc04080,SmartBot5643,2024-09-08,42,1161,94,low
acc04081,SafeBot1230,2024-01-02,242,748,43,medium
acc04082,SafeQueen7644,2024-10-26,138,1723,120,low
acc04083,SmartSignal6979,2024-03-17,719,389,52,medium
acc04084,FastTrader957,2024-01-07,478,208,57,medium
acc04085,AlphaWhale7397,2024-03-09,779,511,33,medium
acc04086,AlphaGuru4854,2024-12-24,37,877,164,low
acc04087,MoonShark2557,2024-03-17,513,236,68,medium
acc04088,AlphaWhale6013,2024-01-07,365,491,75,medium
acc04089,SafeKing702,2020-05-10,19771,489,5,high
acc04090,ChainKing6195,2022-03-04,42985,265,3,high
acc04091,CryptoGuru7293,2024-12-03,26,510,50,low
acc04092,HodlWhale8872,2024-04-27,160,788,37,medium
acc04093,SafeWalker8787,2020-08-08,1005,291,7,high
acc04094,ChainGuru1824,2020-07-10,23514,495,3,high
acc04095,ChainWalker9048,2020-08-20,12360,139,9,high
acc04096,BlockKing8783,2021-03-09,31370,217,3,high
acc04097,ChainSignal9929,2024-04-25,709,404,22,medium
acc04098,BlockQueen640,2023-02-04,49737,333,5,high
acc04099,FastQueen3739,2024-09-15,200,708,79,low
acc04100,AlphaKing5152,2020-10-30,21385,449,8,high
acc04101,DefiGuru9701,2020-07-24,1001,455,7,high
acc04102,MoonSignal8018,2024-10-21,10,1726,168,low
acc04103,ChainKing2092,2024-06-29,653,117,74,medium
acc04104,CryptoBot1677,2022-08-26,19354,493,6,high
acc04105,BlockQueen5455,2023-09-17,8773,452,9,high
acc04106,BlockBot7693,2022-05-15,27369,459,8,high
acc04107,DefiGuru597,2024-08-08,21,1813,180,low
acc04108,SmartAnalyst3659,2024-01-06,494,327,68,medium
acc04109,SafeGuru409,2024-11-12,58,1451,192,low
acc04110,MoonWalker1595,2024-02-14,943,776,59,medium
acc04111,SafeBot3925,2024-06-09,837,512,58,medium
acc04112,CryptoSignal5439,2024-04-18,430,452,78,medium
acc04113,AlphaAnalyst9375,2024-09-02,178,542,189,low
acc04114,DefiAnalyst11,2024-12-13,107,1734,160,low
acc04115,CryptoBot5887,2024-06-23,256,632,58,medium
acc04116,HodlKing6182,2024-01-14,845,149,44,medium
acc04117,HodlShark3942,2024-08-19,115,1059,145,low
acc04118,CryptoQueen6539,2024-09-04,36,1409,156,low
acc04119,ChainWhale9178,2020-04-19,20084,350,9,high
acc04120,DefiSignal3604,2022-09-15,1843,312,5,high
acc04121,SafeWhale2634,2022-09-23,40665,484,7,high
acc04122,BlockBot7534,2024-12-02,127,869,132,low
acc04123,SmartBot3018,2021-01-10,49255,122,5,high
acc04124,ChainBot8394,2020-01-10,2591,190,2,high
acc04125,DefiBot1813,2024-11-21,84,1200,113,low
acc04126,FastQueen5368,2024-10-16,86,1145,167,low
acc04127,FastKing6295,2024-08-07,127,1653,146,low
acc04128,DefiBot2696,2021-07-29,30133,81,4,high
acc04129,ChainWalker5537,2022-11-17,39807,199,6,high
acc04130,ChainQueen5279,2022-09-23,35746,464,3,high
acc04131,HodlTrader756,2024-02-25,120,948,28,medium
acc04132,HodlWhale3012,2024-06-25,806,732,58,medium
acc04133,SafeWalker1626,2022-01-26,19865,130,10,high
acc04134,DefiKing4949,2020-05-17,27190,287,9,high
acc04135,MoonSignal3945,2022-07-08,12040,257,7,high
acc04136,ChainShark82,2024-03-18,326,229,72,medium
acc04137,CryptoTrader1985,2024-12-14,59,1700,90,low
acc04138,CryptoBot8711,2024-06-01,941,466,20,medium
acc04139,DefiKing6849,2020-05-29,44502,349,1,high
acc04140,FastTrader3990,2020-11-26,24988,366,4,high
acc04141,FastShark1389,2024-10-30,15,504,64,low
acc04142,CryptoWalker9532,2024-05-06,449,540,26,medium
acc04143,DefiWalker5579,2024-09-16,183,1970,121,low
acc04144,SafeQueen8424,2024-05-24,477,462,58,medium
acc04145,CryptoShark9493,2024-11-02,36,964,50,low
acc04146,AlphaTrader2240,2024-11-26,59,669,148,low
acc04147,SafeShark8757,2024-05-30,177,391,41,medium
acc04148,BlockShark4718,2024-12-14,62,1409,53,low
acc04149,MoonAnalyst4845,2024-07-03,875,461,32,medium
acc04150,FastQueen1316,2024-05-11,562,610,47,medium
acc04151,HodlSignal958,2024-09-09,45,1849,170,low
acc04152,HodlQueen2049,2024-01-07,902,689,30,medium
acc04153,MoonSignal7812,2024-04-17,156,516,62,medium
acc04154,FastKing2554,2020-07-26,16615,85,2,high
acc04155,SafeGuru7239,2024-07-09,98,1788,172,low
acc04156,HodlTrader5494,2024-02-18,238,254,32,medium
acc04157,SafeQueen8834,2024-03-11,699,259,24,medium
acc04158,HodlGuru4661,2022-10-04,34095,238,7,high
acc04159,SafeQueen1362,2021-03-22,10476,360,5,high
acc04160,CryptoKing474,2023-12-31,49419,175,8,high
acc04161,ChainAnalyst8813,2024-10-22,178,804,112,low
acc04162,MoonTrader2347,2024-02-21,547,452,58,medium
acc04163,SmartWhale6226,2024-04-29,313,229,50,medium
acc04164,BlockQueen8043,2024-05-08,667,306,71,medium
acc04165,SafeWhale5612,2024-04-21,173,449,77,medium
acc04166,SmartWalker676,2020-05-28,6946,448,5,high
acc04167,CryptoWhale5786,2024-02-02,817,538,45,medium
acc04168,DefiWhale7293,2024-12-20,56,1255,66,low
acc04169,SafeWalker4582,2021-05-07,23137,162,4,high
acc04170,AlphaWhale5145,2024-11-27,98,1756,170,low
acc04171,BlockGuru7231,2024-10-12,75,1705,159,low
acc04172,DefiBot9466,2021-03-25,46909,238,2,high
acc04173,BlockWhale2263,2021-05-06,880,261,10,high
acc04174,FastWhale5358,2021-08-20,35485,220,2,high
acc04175,CryptoWhale2071,2023-03-14,29814,498,7,high
acc04176,SafeWalker9786,2024-07-03,336,857,40,medium
acc04177,CryptoAnalyst7223,2024-04-24,896,320,36,medium
acc04178,BlockWalker1196,2024-01-27,689,212,39,medium
acc04179,AlphaKing3049,2024-08-02,50,1099,176,low
acc04180,SmartKing4701,2024-12-28,88,1509,195,low
acc04181,DefiSignal1905,2024-12-19,133,1096,63,low
acc04182,CryptoTrader3772,2024-11-08,156,1584,84,low
acc04183,BlockShark9102,2022-11-25,9938,446,4,high
acc04184,SafeWalker920,2023-12-12,37684,407,5,high
acc04185,MoonWhale8000,2024-09-20,196,1994,163,low
acc04186,HodlTrader6669,2022-09-07,14898,393,3,high
acc04187,HodlTrader72,2024-01-23,168,241,76,medium
acc04188,CryptoKing8487,2021-03-31,33489,187,3,high
acc04189,BlockGuru3335,2024-08-13,192,935,158,low
acc04190,FastWhale376,2024-12-05,130,840,188,low
acc04191,HodlShark1406,2024-05-16,311,490,20,medium
acc04192,BlockAnalyst4687,2024-12-24,111,1727,84,low
acc04193,SmartSignal6870,2021-03-12,37741,416,1,high
acc04194,ChainWalker4286,2022-08-25,24721,440,2,high
acc04195,ChainSignal818,2024-06-10,768,995,20,medium
acc04196,MoonSignal4781,2021-09-02,7690,293,6,high
acc04197,CryptoGuru800,2024-02-13,636,851,52,medium
acc04198,CryptoBot4183,2024-05-04,169,162,38,medium
acc04199,BlockTrader1047,2021-06-27,27085,247,9,high
acc04200,MoonTrader5410,2024-08-11,133,1799,76,low
acc04201,SmartTrader7821,2024-09-03,117,1154,140,low
acc04202,CryptoTrader690,2024-05-02,754,112,26,medium
acc04203,SmartSignal6250,2024-08-28,114,725,174,low
acc04204,SmartBot592,2024-07-22,155,576,89,low
acc04205,MoonWhale9934,2024-10-15,177,1644,102,low
acc04206,MoonWhale1531,2024-07-25,93,1556,149,low
acc04207,SmartWhale1849,2024-07-21,145,1669,170,low
acc04208,SafeSignal9489,2024-11-24,182,1567,101,low
acc04209,ChainWalker6781,2024-01-14,587,990,22,medium
acc04210,AlphaKing5454,2024-04-15,312,483,32,medium
acc04211,AlphaGuru1098,2024-10-27,89,1364,133,low
acc04212,DefiGuru6056,2024-08-21,93,990,113,low
acc04213,FastGuru2673,2024-02-25,263,497,45,medium
acc04214,DefiQueen7670,2024-06-25,895,817,50,medium
acc04215,SmartKing1091,2024-11-14,84,1604,118,low
acc04216,HodlGuru7945,2024-10-30,53,508,101,low
acc04217,DefiGuru5587,2020-11-15,10827,472,8,high
acc04218,SafeWhale7046,2022-07-11,37211,465,4,high
acc04219,AlphaQueen6079,2024-12-09,189,1954,65,low
acc04220,AlphaWalker8485,2021-07-31,20149,268,2,high
acc04221,CryptoGuru7654,2023-06-27,12980,53,9,high
acc04222,SafeWalker131,2024-05-05,567,883,73,medium
acc04223,SmartWalker7927,2023-05-19,31637,290,8,high
acc04224,MoonQueen8213,2024-02-27,243,426,28,medium
acc04225,SafeGuru6389,2024-02-09,101,898,58,medium
acc04226,CryptoShark1359,2020-08-17,5296,74,3,high
acc04227,BlockWalker3170,2024-02-28,791,397,51,medium
acc04228,CryptoSignal7921,2023-08-13,45833,389,8,high
acc04229,MoonAnalyst7000,2024-07-28,173,1687,199,low
acc04230,SafeQueen6164,2024-03-12,826,724,47,medium
acc04231,HodlWhale7459,2024-09-21,75,583,146,low
acc04232,ChainTrader4712,2024-06-01,372,116,21,medium
acc04233,AlphaWalker2646,2024-07-01,943,959,38,medium
acc04234,HodlSignal3216,2023-04-29,30574,369,4,high
acc04235,DefiWalker1446,2024-04-23,177,878,36,medium
acc04236,FastKing7515,2020-02-05,24213,404,5,high
acc04237,ChainWhale821,2024-11-30,29,1185,176,low
acc04238,FastQueen1354,2024-06-26,436,138,67,medium
acc04239,MoonKing1135,2024-03-19,825,948,78,medium
acc04240,HodlKing504,2022-02-23,2642,118,7,high
acc04241,SmartAnalyst3424,2024-11-11,66,1459,136,low
acc04242,SafeGuru3331,2024-02-13,426,395,52,medium
acc04243,ChainSignal8061,2024-06-23,191,714,31,medium
acc04244,BlockAnalyst6602,2022-01-05,37864,96,5,high
acc04245,ChainGuru6770,2024-11-05,99,1080,111,low
acc04246,CryptoTrader1502,2022-02-09,45895,121,7,high
acc04247,AlphaWalker8495,2024-08-01,79,1304,187,low
acc04248,BlockAnalyst2728,2024-11-21,127,1871,82,low
acc04249,CryptoKing564,2024-11-15,188,1883,86,low
acc04250,SmartWhale814,2020-05-16,20435,391,7,high
acc04251,AlphaQueen9654,2020-02-09,37165,442,6,high
acc04252,ChainWalker8119,2024-12-22,29,1320,101,low
acc04253,CryptoTrader3842,2024-03-04,530,965,61,medium
acc04254,HodlAnalyst3290,2023-06-17,1343,95,1,high
acc04255,CryptoAnalyst859,2022-03-30,39506,351,4,high
acc04256,SmartShark8537,2020-06-28,48152,51,5,high
acc04257,CryptoWalker8630,2024-05-05,336,443,64,medium
acc04258,MoonSignal8909,2024-12-23,153,868,62,low
acc04259,ChainKing4301,2024-05-18,325,748,48,medium
acc04260,HodlQueen3973,2024-12-01,106,1306,93,low
acc04261,CryptoGuru1350,2024-01-29,240,790,60,medium
acc04262,SmartQueen5715,2024-12-17,194,1671,127,low
acc04263,BlockShark62,2024-12-21,88,1970,106,low
acc04264,MoonKing5716,2022-11-25,36445,158,4,high
acc04265,FastWhale8147,2023-12-17,13790,359,8,high
acc04266,SmartBot2286,2024-01-20,671,698,27,medium
acc04267,BlockWalker6918,2024-04-28,338,585,46,medium
acc04268,AlphaKing1702,2024-03-20,931,597,47,medium
acc04269,MoonGuru8115,2024-10-05,101,756,185,low
acc04270,ChainWhale3870,2024-03-25,657,638,77,medium
acc04271,AlphaKing1439,2024-05-22,770,506,76,medium
acc04272,DefiShark6579,2024-02-04,706,262,31,medium
acc04273,HodlWhale7273,2024-10-12,176,1554,52,low
acc04274,ChainShark6506,2024-01-18,504,936,40,medium
acc04275,DefiGuru9867,2022-11-18,47300,325,10,high
acc04276,SafeBot9516,2022-06-27,16349,463,6,high
acc04277,SmartQueen2222,2024-03-04,449,737,50,medium
acc04278,SafeWalker7108,2024-09-05,154,1515,147,low
acc04279,CryptoGuru3080,2024-12-29,142,1256,186,low
acc04280,AlphaKing1187,2023-11-29,47068,198,2,high
acc04281,MoonWhale5402,2024-10-06,141,1693,98,low
acc04282,MoonWalker9671,2024-07-04,983,460,75,medium
acc04283,AlphaQueen8756,2024-10-16,112,664,79,low
acc04284,SmartWhale646,2024-07-15,166,1239,61,low
acc04285,FastWalker4291,2021-02-25,39452,410,3,high
acc04286,SafeGuru8050,2024-03-09,754,574,23,medium
acc04287,ChainKing2315,2024-04-25,300,118,27,medium
acc04288,DefiSignal217,2020-04-11,42688,309,7,high
acc04289,CryptoShark4510,2024-02-04,685,872,21,medium
acc04290,FastSignal2446,2024-08-09,41,965,98,low
acc04291,FastTrader1951,2024-11-05,143,532,148,low
acc04292,CryptoKing8168,2022-09-21,13316,60,3,high
acc04293,DefiWhale6939,2024-07-31,66,1937,196,low
acc04294,AlphaTrader7694,2024-12-05,188,1800,123,low
acc04295,AlphaShark1508,2023-06-09,42574,440,5,high
acc04296,HodlAnalyst6021,2024-12-27,104,1889,176,low
acc04297,CryptoWhale8893,2024-12-27,126,926,142,low
acc04298,BlockBot6106,2024-02-13,360,438,66,medium
acc04299,BlockWhale7031,2023-10-26,36477,324,7,high
acc04300,SmartTrader4386,2024-10-11,50,1107,193,low
acc04301,ChainSignal8963,2024-07-03,539,745,30,medium
acc04302,SafeTrader7114,2024-09-19,76,1560,130,low
acc04303,DefiKing7549,2022-01-06,24415,318,8,high
acc04304,SmartAnalyst4764,2021-01-15,10924,445,7,high
acc04305,SmartTrader4126,2024-02-29,349,992,66,medium
acc04306,FastSignal8775,2024-07-11,91,548,128,low
acc04307,CryptoSignal523,2024-10-28,44,1589,118,low
acc04308,SafeWalker135,2024-07-14,117,903,121,low
acc04309,FastTrader9293,2020-03-13,46174,289,8,high
acc04310,SafeWalker9672,2021-05-05,18171,375,6,high
acc04311,CryptoTrader9212,2024-06-29,129,164,46,medium
acc04312,AlphaGuru5754,2020-06-21,23722,69,3,high
acc04313,CryptoBot5628,2024-01-06,773,289,55,medium
acc04314,BlockTrader5627,2020-12-20,4742,121,8,high
acc04315,BlockTrader3667,2024-05-26,603,735,74,medium
acc04316,ChainQueen1648,2024-07-26,36,989,140,low
acc04317,CryptoBot2734,2024-03-19,466,289,76,medium
acc04318,BlockWalker9034,2024-09-27,172,1278,96,low
acc04319,AlphaQueen838,2024-04-12,472,607,34,medium
acc04320,ChainGuru5736,2024-03-09,399,450,25,medium
acc04321,HodlKing9890,2024-12-11,160,665,199,low
acc04322,AlphaQueen1285,2022-01-12,44118,205,6,high
acc04323,AlphaTrader7435,2024-11-17,8,1355,84,low
acc04324,DefiGuru1764,2024-09-23,116,909,113,low
acc04325,BlockWhale1565,2024-12-15,35,677,131,low
acc04326,AlphaWhale2733,2024-11-29,108,1027,75,low
acc04327,HodlKing8417,2021-02-06,34953,110,9,high
acc04328,SafeWhale2618,2024-01-04,703,736,79,medium
acc04329,HodlAnalyst3835,2020-05-12,40051,476,7,high
acc04330,CryptoTrader9793,2021-06-07,5333,273,8,high
acc04331,BlockSignal533,2023-01-13,22122,419,10,high
acc04332,SmartWalker2049,2024-06-27,793,820,66,medium
acc04333,SafeTrader1638,2024-08-07,194,940,121,low
acc04334,SmartGuru8694,2020-03-02,20722,307,6,high
acc04335,BlockWalker937,2020-08-15,24702,361,4,high
acc04336,BlockSignal757,2024-12-18,173,796,191,low
acc04337,ChainQueen4036,2021-02-02,9184,291,6,high
acc04338,SafeWhale7645,2024-08-09,155,1748,66,low
acc04339,AlphaBot9675,2020-02-09,49552,196,5,high
acc04340,MoonGuru3328,2022-10-03,20105,177,7,high
acc04341,AlphaTrader1386,2024-06-22,139,802,61,medium
acc04342,FastShark7925,2020-07-05,44946,378,2,high
acc04343,CryptoWhale2410,2024-11-14,149,734,169,low
acc04344,DefiWhale5567,2024-06-07,165,562,33,medium
acc04345,SmartQueen7002,2020-08-09,45412,364,2,high
acc04346,CryptoGuru8015,2024-02-15,939,733,29,medium
acc04347,MoonAnalyst9011,2021-01-19,26522,340,2,high
acc04348,SafeTrader7545,2024-09-27,199,1491,79,low
acc04349,AlphaWalker9255,2022-03-11,45224,281,8,high
acc04350,SafeBot5674,2023-08-16,39484,429,10,high
acc04351,MoonSignal3220,2024-01-12,360,380,40,medium
acc04352,CryptoWalker97,2020-07-24,42849,243,9,high
acc04353,SmartShark9093,2022-08-12,2742,159,5,high
acc04354,AlphaKing2787,2024-04-26,423,615,45,medium
acc04355,HodlKing3896,2024-11-07,199,597,119,low
acc04356,FastTrader4476,2021-09-27,45381,403,8,high
acc04357,AlphaBot1128,2024-04-15,828,840,29,medium
acc04358,HodlGuru8274,2020-05-31,3426,88,4,high
acc04359,DefiShark2827,2024-01-15,149,992,68,medium
acc04360,MoonTrader4007,2024-08-28,96,623,75,low
acc04361,BlockWalker2440,2024-01-02,200,340,54,medium
acc04362,SmartWalker5926,2024-06-04,341,277,22,medium
acc04363,ChainQueen6337,2024-04-12,224,841,69,medium
acc04364,HodlTrader6805,2024-06-13,109,343,54,medium
acc04365,MoonShark4023,2024-05-24,489,714,20,medium
acc04366,SmartAnalyst5018,2024-11-07,124,1377,173,low
acc04367,CryptoKing380,2021-07-05,8980,91,5,high
acc04368,MoonKing7765,2024-06-27,109,567,27,medium
acc04369,ChainBot9186,2024-09-13,7,1839,186,low
acc04370,AlphaQueen2955,2024-02-13,569,106,53,medium
acc04371,MoonQueen9571,2024-11-28,20,1774,117,low
acc04372,BlockSignal4253,2024-07-01,472,530,58,medium
acc04373,DefiAnalyst6479,2024-09-09,86,1297,79,low
acc04374,DefiShark7009,2024-04-07,180,341,48,medium
acc04375,MoonGuru8200,2024-09-23,192,789,158,low
acc04376,FastSignal6567,2020-06-16,9312,429,7,high
acc04377,SafeGuru3585,2024-07-09,95,1244,176,low
acc04378,SafeQueen3205,2022-04-27,34890,294,5,high
acc04379,DefiWalker3563,2022-12-05,43444,417,5,high
acc04380,HodlQueen4947,2024-02-28,906,500,76,medium
acc04381,DefiShark6952,2024-08-13,186,947,50,low
acc04382,MoonQueen7489,2024-09-23,199,698,126,low
acc04383,MoonSignal3041,2021-04-06,34012,166,2,high
acc04384,HodlGuru6906,2024-02-11,525,368,50,medium
acc04385,BlockWhale5132,2021-08-10,35800,339,7,high
acc04386,SmartShark358,2024-02-13,486,664,55,medium
acc04387,CryptoKing4560,2022-04-22,14910,299,10,high
acc04388,ChainWhale3720,2024-05-15,963,180,68,medium
acc04389,FastWalker2376,2024-12-03,180,1716,79,low
acc04390,DefiShark945,2024-03-16,437,712,34,medium
acc04391,MoonKing4330,2024-07-14,96,1904,87,low
acc04392,MoonQueen8901,2024-03-29,274,231,52,medium
acc04393,BlockShark2033,2022-03-18,13120,60,2,high
acc04394,MoonShark9559,2024-05-31,510,767,23,medium
acc04395,AlphaShark8616,2024-10-31,186,1989,183,low
