account_id,username,created_at,followers,following,posts_per_day,credibility
acc04046,user_04046,2024-10-28,14761,386,179,low
acc04047,user_04047,2024-01-24,43123,1486,32,medium
acc04048,user_04048,2022-07-24,28870,152,56,low
acc04049,user_04049,2023-07-10,18861,1150,10,high
acc04050,user_04050,2023-06-21,20811,126,3,high
acc04051,user_04051,2023-11-09,33950,1104,2,high
acc04052,user_04052,2022-12-26,11135,1492,10,high
acc04053,user_04053,2024-11-23,9403,1856,144,low
acc04054,user_04054,2024-12-26,24983,17,4,high
acc04055,user_04055,2022-09-21,25396,1584,23,medium
acc04056,user_04056,2022-08-08,14714,1570,27,medium
acc04057,user_04057,2023-06-04,35755,161,22,medium
acc04058,user_04058,2022-05-18,37453,1330,8,high
acc04059,user_04059,2023-01-30,40373,802,122,low
acc04060,user_04060,2023-02-02,32149,1264,110,low
acc04061,user_04061,2023-03-22,29817,991,138,low
acc04062,user_04062,2023-07-02,23601,468,8,high
acc04063,user_04063,2023-03-21,47905,367,5,high
acc04064,user_04064,2022-07-13,10506,763,115,low
acc04065,user_04065,2023-10-17,19651,304,21,medium
acc04066,user_04066,2023-11-08,46575,1811,8,high
acc04067,user_04067,2024-05-14,26360,266,74,medium
acc04068,user_04068,2024-06-02,26594,872,42,medium
acc04069,user_04069,2022-12-12,29642,919,167,low
acc04070,user_04070,2023-12-26,22138,677,168,low
acc04071,user_04071,2024-08-18,47402,1095,45,medium
acc04072,user_04072,2024-05-24,46700,401,4,high
acc04073,user_04073,2022-05-07,47795,1360,32,medium
acc04074,user_04074,2022-06-25,30367,1132,43,medium
acc04075,user_04075,2023-03-14,20112,447,145,low
acc04076,user_04076,2023-09-08,7120,1121,86,low
acc04077,user_04077,2024-02-29,40867,854,48,medium
acc04078,user_04078,2024-05-24,22130,1139,4,high
acc04079,user_04079,2022-05-18,33914,894,7,high
acc04080,user_04080,2024-12-08,45479,432,8,high
acc04081,user_04081,2023-02-18,11294,569,195,low
acc04082,user_04082,2023-06-05,10214,1323,63,medium
acc04083,user_04083,2022-10-24,12963,318,197,low
acc04084,user_04084,2023-09-10,16102,1787,131,low
acc04085,user_04085,2022-11-13,31895,657,28,medium
acc04086,user_04086,2022-11-12,40129,1096,79,medium
acc04087,user_04087,2022-07-20,2313,1394,60,medium
acc04088,user_04088,2024-10-06,1406,27,2,high
acc04089,user_04089,2022-08-12,5894,651,6,high
acc04090,user_04090,2022-12-02,9869,1971,101,low
acc04091,user_04091,2022-08-25,4326,753,5,high
acc04092,user_04092,2024-02-13,38236,1862,78,medium
acc04093,user_04093,2024-01-21,46111,368,171,low
acc04094,user_04094,2024-09-20,36823,337,127,low
acc04095,user_04095,2023-11-03,7762,1100,3,high
acc04096,user_04096,2024-07-23,36809,1141,46,medium
acc04097,user_04097,2023-01-16,18430,1423,50,medium
acc04098,user_04098,2023-02-22,9610,1872,2,high
acc04099,user_04099,2022-11-20,2580,287,74,low
acc04100,user_04100,2023-12-10,31252,359,171,low
acc04101,user_04101,2023-01-28,23749,1916,10,high
acc04102,user_04102,2023-05-27,11916,926,199,low
acc04103,user_04103,2022-05-08,44024,1170,8,high
acc04104,user_04104,2024-10-06,24246,151,136,low
acc04105,user_04105,2023-04-03,19667,1397,3,high
acc04106,user_04106,2024-09-10,43837,413,88,low
acc04107,user_04107,2024-03-08,46622,1633,40,medium
acc04108,user_04108,2023-04-25,32423,42,6,high
acc04109,user_04109,2023-05-08,27376,356,77,medium
acc04110,user_04110,2024-06-19,33647,583,114,low
acc04111,user_04111,2022-06-09,1536,1012,77,medium
acc04112,user_04112,2024-11-09,42559,499,92,low
acc04113,user_04113,2024-04-07,29421,896,39,medium
acc04114,user_04114,2024-03-28,49151,1565,60,low
acc04115,user_04115,2023-02-26,5258,691,49,medium
acc04116,user_04116,2024-08-21,40905,31,22,medium
acc04117,user_04117,2024-12-13,19838,789,56,medium
acc04118,user_04118,2023-12-09,25453,83,8,high
acc04119,user_04119,2024-03-31,45669,778,63,medium
acc04120,user_04120,2022-10-02,33592,1758,143,low
acc04121,user_04121,2023-01-08,22421,281,154,low
acc04122,user_04122,2023-06-16,12642,1011,116,low
acc04123,user_04123,2024-10-08,29482,1891,118,low
acc04124,user_04124,2022-09-30,43661,1880,25,medium
acc04125,user_04125,2022-06-29,7439,57,180,low
acc04126,user_04126,2024-04-28,4876,372,2,high
acc04127,user_04127,2024-07-28,37480,1651,66,low
acc04128,user_04128,2022-08-01,4942,29,2,high
acc04129,user_04129,2022-12-09,22356,1792,20,medium
acc04130,user_04130,2024-07-26,38191,1292,24,medium
acc04131,user_04131,2022-10-20,43577,226,134,low
acc04132,user_04132,2024-11-05,46147,294,27,medium
acc04133,user_04133,2024-06-25,6009,1480,2,high
acc04134,user_04134,2023-10-16,44931,487,1,high
acc04135,user_04135,2022-12-29,5204,802,1,high
acc04136,user_04136,2024-06-18,31198,1684,185,low
acc04137,user_04137,2023-04-23,46286,391,8,high
acc04138,user_04138,2022-12-14,44312,1222,123,low
acc04139,user_04139,2024-06-26,33265,22,8,high
acc04140,user_04140,2022-04-10,12957,549,3,high
acc04141,user_04141,2023-05-23,12408,1443,9,high
acc04142,user_04142,2024-06-23,12258,1747,2,high
acc04143,user_04143,2024-07-19,25864,1311,108,low
acc04144,user_04144,2023-04-27,27019,1047,38,medium
acc04145,user_04145,2024-05-23,27952,523,38,medium
acc04146,user_04146,2023-07-08,457,1351,111,low
acc04147,user_04147,2024-03-19,49433,340,36,medium
acc04148,user_04148,2024-10-29,32369,714,1,high
acc04149,user_04149,2023-04-08,49522,1684,23,medium
acc04150,user_04150,2023-02-11,46930,923,70,low
acc04151,user_04151,2024-02-10,38544,1589,2,high
acc04152,user_04152,2023-05-30,17199,1499,66,low
acc04153,user_04153,2024-01-01,48640,1670,165,low
acc04154,user_04154,2023-08-09,19676,1573,144,low
acc04155,user_04155,2023-06-22,48822,399,130,low
acc04156,user_04156,2024-07-11,2798,1424,10,high
acc04157,user_04157,2023-09-13,30254,674,154,low
acc04158,user_04158,2022-07-27,30434,936,168,low
acc04159,user_04159,2022-12-08,49188,799,3,high
acc04160,user_04160,2022-07-22,9137,1624,56,low
acc04161,user_04161,2022-07-25,41431,315,147,low
acc04162,user_04162,2024-12-18,28467,1630,143,low
acc04163,user_04163,2024-07-09,9898,1224,77,medium
acc04164,user_04164,2024-09-26,1074,811,4,high
acc04165,user_04165,2024-03-30,22106,415,88,low
acc04166,user_04166,2023-11-27,10375,631,8,high
acc04167,user_04167,2024-05-13,12448,1006,37,medium
acc04168,user_04168,2023-08-09,28367,901,66,medium
acc04169,user_04169,2022-04-15,43633,132,8,high
acc04170,user_04170,2024-10-25,21186,1455,77,low
acc04171,user_04171,2024-08-10,15410,1072,124,low
acc04172,user_04172,2023-11-02,32145,36,105,low
acc04173,user_04173,2024-01-21,41317,646,90,low
acc04174,user_04174,2023-10-20,40083,259,59,medium
acc04175,user_04175,2023-07-09,18474,708,28,medium
acc04176,user_04176,2022-09-28,45122,1779,43,medium
acc04177,user_04177,2023-06-03,31032,139,6,high
acc04178,user_04178,2023-12-20,27328,514,8,high
acc04179,user_04179,2023-01-28,15298,1873,6,high
acc04180,user_04180,2022-10-19,18384,1146,171,low
acc04181,user_04181,2022-10-12,21696,1440,197,low
acc04182,user_04182,2022-04-19,21091,1610,3,high
acc04183,user_04183,2022-04-13,15002,1460,56,medium
acc04184,user_04184,2024-05-04,16324,1010,59,medium
acc04185,user_04185,2022-07-05,1271,651,50,medium
acc04186,user_04186,2024-09-26,25175,1546,76,medium
acc04187,user_04187,2024-02-07,5328,1093,10,high
acc04188,user_04188,2023-04-25,47698,554,168,low
acc04189,user_04189,2023-11-30,12660,1630,8,high
acc04190,user_04190,2023-12-26,3868,980,86,low
acc04191,user_04191,2023-03-25,200,680,4,high
acc04192,user_04192,2023-06-06,9576,1614,173,low
acc04193,user_04193,2023-08-24,20589,1248,131,low
acc04194,user_04194,2022-09-11,42325,395,32,medium
acc04195,user_04195,2024-08-31,19373,1512,58,medium
acc04196,user_04196,2023-07-15,33038,588,4,high
acc04197,user_04197,2023-10-26,45917,1686,7,high
acc04198,user_04198,2024-04-09,13385,305,5,high
acc04199,user_04199,2024-12-03,42705,1328,56,low
acc04200,user_04200,2023-12-21,30470,1598,70,low
acc04201,user_04201,2023-04-02,25036,1147,8,high
acc04202,user_04202,2023-10-05,49706,653,10,high
acc04203,user_04203,2023-09-23,18084,415,5,high
acc04204,user_04204,2023-09-25,18662,343,58,medium
acc04205,user_04205,2024-02-06,1111,263,28,medium
acc04206,user_04206,2023-06-16,31267,765,6,high
acc04207,user_04207,2022-09-03,47218,778,6,high
acc04208,user_04208,2023-03-30,28459,1333,21,medium
acc04209,user_04209,2024-07-03,21404,1265,151,low
acc04210,user_04210,2024-02-05,37068,1559,5,high
acc04211,user_04211,2022-07-12,33535,124,22,medium
acc04212,user_04212,2023-01-02,8642,1027,65,medium
acc04213,user_04213,2024-08-11,9933,219,2,high
acc04214,user_04214,2022-05-15,46783,491,30,medium
acc04215,user_04215,2022-04-12,23401,702,6,high
acc04216,user_04216,2024-01-16,49207,152,7,high
acc04217,user_04217,2023-06-23,4073,1084,152,low
acc04218,user_04218,2023-01-21,10157,1132,151,low
acc04219,user_04219,2023-09-30,10424,246,4,high
acc04220,user_04220,2024-05-01,3703,1330,108,low
acc04221,user_04221,2024-12-08,3439,1326,55,medium
acc04222,user_04222,2023-08-30,2778,96,34,medium
acc04223,user_04223,2022-05-05,10002,1964,4,high
acc04224,user_04224,2024-02-09,21164,803,9,high
acc04225,user_04225,2023-11-23,1261,1054,62,medium
acc04226,user_04226,2024-12-08,43885,1473,176,low
acc04227,user_04227,2023-06-18,4453,92,46,medium
acc04228,user_04228,2024-11-26,13686,480,10,high
acc04229,user_04229,2024-12-25,22897,1447,51,medium
acc04230,user_04230,2022-07-14,24124,1052,10,high
acc04231,user_04231,2024-05-29,9978,1108,7,high
acc04232,user_04232,2024-03-19,17409,1149,10,high
acc04233,user_04233,2023-12-01,10476,1719,180,low
acc04234,user_04234,2024-04-14,21920,410,10,high
acc04235,user_04235,2023-11-26,7809,1342,116,low
acc04236,user_04236,2024-12-03,29199,1245,165,low
acc04237,user_04237,2023-07-27,26587,429,62,medium
acc04238,user_04238,2024-11-20,25392,1657,2,high
acc04239,user_04239,2024-06-11,49791,1177,4,high
acc04240,user_04240,2024-03-02,45203,1390,67,medium
acc04241,user_04241,2022-09-17,19881,749,10,high
acc04242,user_04242,2023-03-10,41033,480,63,low
acc04243,user_04243,2022-07-11,16536,454,76,medium
acc04244,user_04244,2024-02-19,810,453,21,medium
acc04245,user_04245,2024-06-04,32741,1949,6,high
acc04246,user_04246,2022-12-26,21453,947,44,medium
acc04247,user_04247,2022-06-04,32222,993,92,low
acc04248,user_04248,2024-03-15,43714,1765,58,medium
acc04249,user_04249,2023-04-11,7029,1821,2,high
acc04250,user_04250,2023-04-08,3278,1765,1,high
acc04251,user_04251,2022-05-25,0,631,5,high
acc04252,user_04252,2022-12-17,37231,1978,147,low
acc04253,user_04253,2024-11-08,24120,450,2,high
acc04254,user_04254,2022-04-13,27732,1529,32,medium
acc04255,user_04255,2024-03-21,27360,1348,69,low
acc04256,user_04256,2022-11-05,2293,1850,5,high
acc04257,user_04257,2024-08-09,17217,945,5,high
acc04258,user_04258,2022-06-05,41727,1534,2,high
acc04259,user_04259,2024-12-01,31228,367,70,medium
acc04260,user_04260,2024-10-05,47501,490,2,high
acc04261,user_04261,2023-01-21,36532,569,198,low
acc04262,user_04262,2023-01-13,36911,992,55,low
acc04263,user_04263,2024-05-26,4270,824,3,high
acc04264,user_04264,2024-12-02,2435,1028,44,medium
acc04265,user_04265,2023-11-06,11470,37,169,low
acc04266,user_04266,2024-11-17,43031,139,77,medium
acc04267,user_04267,2022-12-27,31402,425,122,low
acc04268,user_04268,2023-02-14,17823,1982,56,low
acc04269,user_04269,2023-01-26,29359,1669,4,high
acc04270,user_04270,2022-07-22,36910,1720,1,high
acc04271,user_04271,2022-05-03,46068,1010,193,low
acc04272,user_04272,2024-03-14,23857,191,1,high
acc04273,user_04273,2023-09-22,30964,1125,43,medium
acc04274,user_04274,2023-02-27,24331,1497,6,high
acc04275,user_04275,2024-08-05,21018,1515,54,medium
acc04276,user_04276,2023-11-12,11400,1198,42,medium
acc04277,user_04277,2023-09-11,22769,1581,145,low
acc04278,user_04278,2022-09-21,44083,1549,87,low
acc04279,user_04279,2023-11-11,23614,1978,188,low
acc04280,user_04280,2023-04-26,16593,1822,72,low
acc04281,user_04281,2022-05-31,23505,1331,6,high
acc04282,user_04282,2022-11-22,35337,1774,165,low
acc04283,user_04283,2022-07-05,2802,713,30,medium
acc04284,user_04284,2022-08-05,40964,307,78,medium
acc04285,user_04285,2023-06-28,41464,1713,41,medium
acc04286,user_04286,2022-08-14,37597,295,30,medium
acc04287,user_04287,2024-10-10,27458,1813,7,high
acc04288,user_04288,2023-06-24,2751,1074,9,high
acc04289,user_04289,2024-12-28,16693,1923,10,high
acc04290,user_04290,2022-05-13,10793,1524,62,medium
acc04291,user_04291,2023-08-20,7662,676,6,high
acc04292,user_04292,2022-10-08,24466,1133,73,medium
acc04293,user_04293,2023-03-01,25742,458,183,low
acc04294,user_04294,2022-11-26,26738,1418,42,medium
acc04295,user_04295,2023-03-18,42198,939,4,high
acc04296,user_04296,2022-12-30,39,1839,4,high
acc04297,user_04297,2024-09-13,32453,305,71,medium
acc04298,user_04298,2024-04-29,49532,841,5,high
acc04299,user_04299,2023-06-27,41828,207,103,low
acc04300,user_04300,2024-12-16,2038,615,1,high
acc04301,user_04301,2024-06-25,44596,156,4,high
acc04302,user_04302,2023-09-26,7795,874,5,high
acc04303,user_04303,2024-12-22,45732,1233,153,low
acc04304,user_04304,2023-12-01,24570,436,137,low
acc04305,user_04305,2023-04-08,38645,1893,159,low
acc04306,user_04306,2023-02-06,32200,74,60,low
acc04307,user_04307,2024-01-08,2034,533,131,low
acc04308,user_04308,2022-08-04,25149,1551,50,medium
acc04309,user_04309,2024-09-23,27702,1420,69,medium
acc04310,user_04310,2022-07-15,23006,1953,59,medium
acc04311,user_04311,2024-12-05,24901,89,51,medium
acc04312,user_04312,2023-09-03,16525,1123,72,low
acc04313,user_04313,2024-04-25,47466,1711,2,high
acc04314,user_04314,2022-06-02,6160,941,60,medium
acc04315,user_04315,2024-04-29,39558,971,136,low
acc04316,user_04316,2024-02-19,36216,1601,6,high
acc04317,user_04317,2023-09-27,14192,1266,74,medium
acc04318,user_04318,2024-12-22,44815,272,74,low
acc04319,user_04319,2023-02-10,1850,1925,75,medium
acc04320,user_04320,2024-10-23,32903,381,48,medium
acc04321,user_04321,2023-01-19,37031,804,120,low
acc04322,user_04322,2022-12-22,3192,528,61,medium
acc04323,user_04323,2023-01-18,33864,1015,27,medium
acc04324,user_04324,2024-03-07,10665,91,8,high
acc04325,user_04325,2023-10-23,7187,1416,134,low
acc04326,user_04326,2024-06-12,31597,1005,2,high
acc04327,user_04327,2023-12-02,48793,1662,1,high
acc04328,user_04328,2024-07-05,24688,99,77,medium
acc04329,user_04329,2024-05-18,22286,1782,96,low
acc04330,user_04330,2022-08-20,32332,478,57,medium
acc04331,user_04331,2022-09-27,45926,1951,48,medium
acc04332,user_04332,2024-07-17,9122,280,2,high
acc04333,user_04333,2023-04-23,36881,58,80,medium
acc04334,user_04334,2023-12-23,45804,890,177,low
acc04335,user_04335,2022-06-27,45469,764,9,high
acc04336,user_04336,2024-09-15,27434,980,54,medium
acc04337,user_04337,2023-10-13,36522,1447,5,high
acc04338,user_04338,2024-10-27,5717,548,67,low
acc04339,user_04339,2023-09-03,26301,1048,42,medium
acc04340,user_04340,2024-08-31,1580,341,3,high
acc04341,user_04341,2024-06-24,43557,412,10,high
acc04342,user_04342,2023-12-16,36527,548,189,low
acc04343,user_04343,2022-04-13,43008,389,67,low
acc04344,user_04344,2024-09-05,36678,91,46,medium
acc04345,user_04345,2024-08-04,19683,282,4,high
acc04346,user_04346,2023-11-28,733,771,64,medium
acc04347,user_04347,2022-10-17,797,240,9,high
acc04348,user_04348,2024-04-04,38376,1096,62,medium
acc04349,user_04349,2022-07-15,8982,664,5,high
acc04350,user_04350,2022-10-04,13995,396,8,high
acc04351,user_04351,2023-08-31,31374,448,50,medium
acc04352,user_04352,2023-12-01,36243,1307,3,high
acc04353,user_04353,2022-08-06,4647,309,54,medium
acc04354,user_04354,2022-08-07,33414,307,28,medium
acc04355,user_04355,2023-07-26,4757,1169,8,high
acc04356,user_04356,2023-04-01,49375,856,4,high
acc04357,user_04357,2022-05-17,14768,1705,43,medium
acc04358,user_04358,2024-11-01,49307,894,154,low
acc04359,user_04359,2022-10-25,25862,66,6,high
acc04360,user_04360,2023-11-28,29479,1251,6,high
acc04361,user_04361,2023-08-30,40297,1954,3,high
acc04362,user_04362,2023-11-12,42338,1795,76,medium
acc04363,user_04363,2024-04-29,39254,1077,30,medium
acc04364,user_04364,2022-11-02,4918,896,177,low
acc04365,user_04365,2023-11-01,4347,1160,21,medium
acc04366,user_04366,2022-11-02,42034,91,3,high
acc04367,user_04367,2023-11-26,18404,961,121,low
acc04368,user_04368,2022-06-07,22379,631,71,medium
acc04369,user_04369,2024-02-02,20194,1761,58,medium
acc04370,user_04370,2023-08-21,25303,1561,180,low
acc04371,user_04371,2023-01-21,36712,1901,57,medium
acc04372,user_04372,2023-04-29,43319,1619,58,medium
acc04373,user_04373,2023-09-09,22090,196,28,medium
acc04374,user_04374,2022-04-09,22440,1101,51,medium
acc04375,user_04375,2023-03-27,4124,525,59,medium
acc04376,user_04376,2022-05-21,17776,1801,37,medium
acc04377,user_04377,2024-05-13,20516,1908,181,low
acc04378,user_04378,2023-06-02,12534,723,111,low
acc04379,user_04379,2022-09-09,21954,1070,99,low
acc04380,user_04380,2024-03-22,17295,1234,46,medium
acc04381,user_04381,2022-11-07,40177,1833,98,low
acc04382,user_04382,2024-06-21,45030,1414,5,high
acc04383,user_04383,2023-06-15,21046,428,188,low
acc04384,user_04384,2023-07-19,11364,250,198,low
acc04385,user_04385,2022-07-19,19101,1317,66,medium
acc04386,user_04386,2023-04-30,41513,1710,4,high
acc04387,user_04387,2022-07-08,42433,1668,96,low
acc04388,user_04388,2024-04-25,25665,1001,145,low
acc04389,user_04389,2022-05-23,37236,950,37,medium
acc04390,user_04390,2024-08-05,16693,1251,41,medium
acc04391,user_04391,2024-08-27,24678,1675,5,high
acc04392,user_04392,2024-12-29,4361,396,45,medium
acc04393,user_04393,2023-09-24,36087,1205,176,low
acc04394,user_04394,2023-05-31,27557,417,180,low
acc04395,user_04395,2023-10-22,41163,1012,63,low
acc04396,user_04396,2023-09-02,28650,802,26,medium
acc04397,user_04397,2024-08-11,11868,261,80,low
acc04398,user_04398,2024-11-20,4605,578,63,low
acc04399,user_04399,2023-07-03,17590,270,9,high
acc04400,user_04400,2024-06-06,2617,1835,7,high
acc04401,user_04401,2024-11-01,645,238,56,medium
acc04402,user_04402,2024-03-16,28167,502,120,low
acc04403,user_04403,2023-04-09,39561,1178,4,high
acc04404,user_04404,2024-01-05,15490,320,191,low
acc04405,user_04405,2023-05-14,20756,1571,9,high
acc04406,user_04406,2022-09-29,25118,426,3,high
acc04407,user_04407,2024-12-15,10511,196,59,medium
acc04408,user_04408,2023-04-14,17676,1667,67,medium
acc04409,user_04409,2024-09-26,16134,1741,81,low
acc04410,user_04410,2024-04-29,30114,1258,106,low
acc04411,user_04411,2022-06-07,14440,582,3,high
acc04412,user_04412,2024-05-02,43985,641,1,high
acc04413,user_04413,2022-08-04,39303,1749,198,low
acc04414,user_04414,2024-05-28,15216,215,164,low
acc04415,user_04415,2023-01-03,29106,916,7,high
acc04416,user_04416,2022-08-14,40308,1547,7,high
acc04417,user_04417,2023-06-27,17807,430,55,low
acc04418,user_04418,2023-10-12,34336,711,51,medium
acc04419,user_04419,2023-08-09,33263,1270,55,low
acc04420,user_04420,2023-04-21,13465,773,163,low
acc04421,user_04421,2023-04-27,45805,1409,2,high
acc04422,user_04422,2022-10-18,26476,434,93,low
acc04423,user_04423,2024-01-06,26548,571,6,high
acc04424,user_04424,2022-06-26,15131,787,5,high
acc04425,user_04425,2023-09-09,1590,1415,76,medium
acc04426,user_04426,2023-03-13,45716,142,35,medium
acc04427,user_04427,2023-11-30,37464,716,55,low
acc04428,user_04428,2024-12-12,32175,903,147,low
acc04429,user_04429,2022-06-15,27796,193,48,medium
acc04430,user_04430,2024-01-11,14978,561,115,low
acc04431,user_04431,2023-08-30,10361,355,116,low
acc04432,user_04432,2023-03-13,33893,1236,10,high
acc04433,user_04433,2024-06-15,2378,791,71,medium
acc04434,user_04434,2022-11-15,14980,194,62,low
acc04435,user_04435,2024-07-23,6054,1270,78,medium
acc04436,user_04436,2024-11-11,16409,172,55,medium
acc04437,user_04437,2024-04-15,29694,315,79,medium
acc04438,user_04438,2022-08-06,28566,580,86,low
acc04439,user_04439,2023-11-09,20420,351,4,high
acc04440,user_04440,2024-05-09,6047,1281,24,medium
acc04441,user_04441,2023-03-03,48568,370,10,high
acc04442,user_04442,2023-09-08,27739,1842,190,low
acc04443,user_04443,2024-12-15,12804,1244,4,high
acc04444,user_04444,2024-10-25,6652,561,24,medium
acc04445,user_04445,2024-08-27,30312,1143,9,high
acc04446,user_04446,2024-07-29,34973,1919,95,low
acc04447,user_04447,2022-10-19,573,676,4,high
acc04448,user_04448,2023-07-26,1357,1035,5,high
acc04449,user_04449,2024-11-04,25808,286,77,medium
acc04450,user_04450,2023-09-09,10217,1743,1,high
acc04451,user_04451,2022-08-03,39909,1718,4,high
acc04452,user_04452,2022-10-23,18302,957,196,low
acc04453,user_04453,2024-07-06,46544,235,8,high
acc04454,user_04454,2024-07-20,41951,1251,35,medium
acc04455,user_04455,2023-12-12,8906,11,2,high
acc04456,user_04456,2023-07-10,32109,1397,167,low
acc04457,user_04457,2023-06-27,47594,837,190,low
acc04458,user_04458,2022-04-22,42424,1941,49,medium
acc04459,user_04459,2022-10-19,39683,1192,42,medium
acc04460,user_04460,2022-11-26,26555,1549,73,medium
acc04461,user_04461,2022-05-18,26717,351,184,low
acc04462,user_04462,2023-08-09,8273,1658,74,medium
acc04463,user_04463,2024-10-18,39308,762,4,high
acc04464,user_04464,2023-04-24,27027,793,79,low
acc04465,user_04465,2023-12-16,1564,654,126,low
acc04466,user_04466,2022-11-25,1051,451,100,low
acc04467,user_04467,2023-09-29,38694,1628,87,low
acc04468,user_04468,2023-03-09,19790,821,28,medium
acc04469,user_04469,2024-12-16,14881,1860,3,high
acc04470,user_04470,2023-08-22,26164,965,114,low
acc04471,user_04471,2023-12-18,13414,958,49,medium
acc04472,user_04472,2022-04-25,3365,512,7,high
acc04473,user_04473,2024-03-05,24512,118,2,high
acc04474,user_04474,2022-06-15,25333,1826,169,low
acc04475,user_04475,2023-10-16,5119,1235,75,medium
acc04476,user_04476,2022-09-14,33591,1139,140,low
acc04477,user_04477,2022-05-21,31421,148,60,low
acc04478,user_04478,2024-06-17,20338,1898,134,low
acc04479,user_04479,2024-12-21,6638,308,30,medium
acc04480,user_04480,2023-06-06,17669,132,65,medium
acc04481,user_04481,2024-05-23,41331,1077,9,high
acc04482,user_04482,2023-09-30,26438,694,56,low
acc04483,user_04483,2024-01-12,40748,678,49,medium
acc04484,user_04484,2024-11-10,33881,1209,144,low
acc04485,user_04485,2022-11-17,31949,897,8,high
acc04486,user_04486,2023-02-19,35913,1502,22,medium
acc04487,user_04487,2023-08-02,4409,1992,56,medium
acc04488,user_04488,2024-01-29,43294,1472,7,high
acc04489,user_04489,2024-08-07,9319,1570,118,low
acc04490,user_04490,2023-04-11,25158,574,2,high
acc04491,user_04491,2024-11-20,2884,630,106,low
acc04492,user_04492,2024-06-16,27418,1175,3,high
acc04493,user_04493,2022-10-06,9938,884,7,high
acc04494,user_04494,2024-04-15,13802,11,56,medium
acc04495,user_04495,2022-08-06,2455,553,3,high
acc04496,user_04496,2022-10-19,4331,458,50,medium
acc04497,user_04497,2022-05-30,44080,1020,92,low
acc04498,user_04498,2023-02-16,30120,1672,2,high
acc04499,user_04499,2022-08-14,30731,1967,145,low
acc04500,user_04500,2023-06-10,35908,1831,197,low
acc04501,user_04501,2023-03-27,43577,678,41,medium
acc04502,user_04502,2023-02-18,44692,1720,29,medium
acc04503,user_04503,2023-07-19,44734,581,57,medium
acc04504,user_04504,2022-06-28,16075,473,69,medium
acc04505,user_04505,2023-08-26,17838,682,7,high
acc04506,user_04506,2023-08-10,47466,838,39,medium
acc04507,user_04507,2024-02-29,16884,228,10,high
acc04508,user_04508,2024-05-18,14349,1813,9,high
acc04509,user_04509,2022-06-20,10043,1906,8,high
acc04510,user_04510,2023-08-03,23789,855,9,high
acc04511,user_04511,2023-10-30,37130,688,45,medium
acc04512,user_04512,2024-04-28,10646,1286,70,low
acc04513,user_04513,2022-10-31,20575,1906,66,low
acc04514,user_04514,2023-11-13,28322,325,7,high
acc04515,user_04515,2024-12-01,21874,1930,171,low
acc04516,user_04516,2024-02-21,15445,1006,80,low
acc04517,user_04517,2023-05-10,14026,840,151,low
acc04518,user_04518,2024-03-14,15940,1260,110,low
acc04519,user_04519,2024-07-22,39189,679,6,high
acc04520,user_04520,2022-08-12,5431,216,44,medium
acc04521,user_04521,2022-10-09,48328,27,2,high
acc04522,user_04522,2023-10-21,32286,1846,9,high
acc04523,user_04523,2024-11-10,136,975,3,high
acc04524,user_04524,2024-08-18,19098,1737,1,high
acc04525,user_04525,2023-02-19,37486,189,141,low
acc04526,user_04526,2022-07-02,20300,686,3,high
acc04527,user_04527,2023-05-16,5396,90,1,high
acc04528,user_04528,2022-09-13,12599,1626,20,medium
acc04529,user_04529,2022-09-11,32136,230,7,high
acc04530,user_04530,2023-04-12,34477,156,124,low
acc04531,user_04531,2024-08-13,4256,956,38,medium
acc04532,user_04532,2024-04-10,10314,1327,74,medium
acc04533,user_04533,2024-09-25,32533,1252,52,medium
acc04534,user_04534,2024-11-30,25781,1755,5,high
acc04535,user_04535,2023-01-21,30976,1669,91,low
acc04536,user_04536,2022-05-03,33349,637,141,low
acc04537,user_04537,2023-10-31,15409,1636,152,low
acc04538,user_04538,2024-05-31,15773,954,133,low
acc04539,user_04539,2024-11-25,5207,130,3,high
acc04540,user_04540,2024-09-03,9678,230,76,medium
acc04541,user_04541,2024-08-02,47367,160,82,low
acc04542,user_04542,2023-01-28,20968,1196,135,low
acc04543,user_04543,2023-10-14,26861,261,8,high
acc04544,user_04544,2022-05-12,44016,1140,62,medium
acc04545,user_04545,2024-02-27,46472,439,57,medium
acc04546,user_04546,2023-12-26,10258,810,58,low
acc04547,user_04547,2024-10-26,3205,74,6,high
acc04548,user_04548,2024-06-24,32611,959,149,low
acc04549,user_04549,2022-10-22,46474,1776,45,medium
acc04550,user_04550,2024-08-18,21424,1536,165,low
acc04551,user_04551,2023-02-27,20629,1972,47,medium
acc04552,user_04552,2023-01-16,12056,25,75,medium
acc04553,user_04553,2023-11-03,6109,1007,5,high
acc04554,user_04554,2024-11-19,9197,501,87,low
acc04555,user_04555,2023-08-13,18209,1868,58,medium
acc04556,user_04556,2023-11-01,2519,1588,3,high
acc04557,user_04557,2023-01-04,22476,1648,6,high
acc04558,user_04558,2024-01-22,179,224,43,medium
acc04559,user_04559,2024-06-09,13832,312,178,low
acc04560,user_04560,2024-03-27,34791,810,179,low
acc04561,user_04561,2023-04-15,40122,412,57,medium
acc04562,user_04562,2023-09-24,47127,1220,60,low
acc04563,user_04563,2023-06-30,49530,944,38,medium
acc04564,user_04564,2024-01-27,1174,844,5,high
acc04565,user_04565,2022-04-19,4115,981,60,medium
acc04566,user_04566,2022-06-10,39895,1181,168,low
